Area;Centroid_1;Centroid_2;Perimeter;Circularity;Eccentricity;Solidity;MinorAxisLength;MajorAxisLength;Concentration;Time;Enumeration;rare
1046;1239.544933;1571.487572;140.04;0.641161108;0.759111041;0.916739702;29.72850649;45.66863348;1000;8;49;n
1207;1245.819387;258.1267606;150.296;0.644248746;0.472129306;0.928461538;37.12479586;42.11408013;1000;8;50;n
1320;1258.754545;1459.112121;175.677;0.518750407;0.554557009;0.930232558;37.53770954;45.10953789;1000;8;51;n
1177;1260.920986;298.028887;132.258;0.806773475;0.533071;0.960032626;35.65085977;42.13698423;1000;8;52;n
1787;1299.658646;1688.989927;529.482;0.079157782;0.751273701;0.540042309;54.29045031;82.25940758;1000;8;53;y
1040;1314.4;232.3807692;120.96;0.848571601;0.371406896;0.95676173;35.11913475;37.82473001;1000;8;54;n
1362;1332.493392;1166.143906;209.512;0.37847877;0.509964678;0.87757732;39.54575609;45.97299488;1000;8;55;n
1618;1343.260816;97.6934487;185.618;0.570650653;0.810641052;0.918274688;35.06358127;59.88212098;1000;8;56;n
2758;1422.199057;613.5435098;289.731;0.404060747;0.899554645;0.828975053;41.41128792;94.80427309;1000;8;57;n
3542;1448.317335;449.4548278;361.984;0.333867289;0.737686758;0.857004597;57.58232611;85.28906463;1000;8;58;n
1300;1446.499231;671.3061538;150.56;0.691506841;0.316541079;0.916784203;40.61905566;42.82096071;1000;8;59;n
1264;1465.639241;990.1890823;157.855;0.61280679;0.390117416;0.906743185;39.30129096;42.68329698;1000;8;60;n
1432;1466.649441;895.3421788;176.446;0.55795635;0.344967287;0.913848117;42.18569948;44.94463927;1000;8;61;n
1395;1482.748387;570.8953405;169.846;0.585806467;0.449682534;0.918367347;40.26031284;45.07482442;1000;8;62;n
2027;1524.918106;216.4686729;293.653;0.289168941;0.643891715;0.905314873;44.66549912;58.37737322;1000;8;63;n
1168;1548.384418;265.6575342;385.794;0.097028056;0.513401145;0.716564417;37.04930299;43.17352127;1000;8;64;n
1028;1581.311284;521.1118677;425.755;0.070225976;0.896264877;0.48059841;30.85299052;69.56404896;1000;8;65;y
1299;1565.046189;778.2771363;204.084;0.380130078;0.426298604;0.85348226;41.38240537;45.74751928;1000;8;66;n
1167;1583.952014;1610.389889;153.224;0.599788769;0.425411628;0.926926132;37.00541884;40.88996689;1000;8;67;n
1213;1585.446826;1027.88211;134.449;0.805180377;0.260066456;0.95511811;39.08116434;40.47384004;1000;8;68;n
1353;1639.496674;184.1559497;146.284;0.761478572;0.405665607;0.955508475;39.9799683;43.74072777;1000;8;69;n
1373;1672.451566;323.7159505;216.003;0.359268287;0.35098351;0.854387057;44.0043838;46.99406942;1000;8;70;n
1129;1710.302923;530.1434898;128.544;0.818139349;0.292981992;0.943979933;37.88452425;39.62327439;1000;8;71;n
1266;1719.012638;1870.719589;134.681;0.837534564;0.348131155;0.955471698;39.23384444;41.85185197;1000;8;72;n
1337;1759.943156;1787.267016;140.405;0.815371439;0.405414401;0.960488506;39.67184811;43.39833218;1000;8;73;n
1081;1763.73358;612.6549491;134.938;0.712486375;0.506872938;0.941637631;34.69616432;40.24980039;1000;8;74;n
2334;1803.569409;474.7879177;241.493;0.490089027;0.530313989;0.929880478;50.46376888;59.52310743;1000;8;75;n
1261;1818.22839;44.96748612;138.378;0.791210079;0.408805236;0.949548193;38.78735124;42.50102019;1000;8;76;n
