"Area","Centroid_1","Centroid_2","Perimeter","Circularity","Eccentricity","Solidity","MinorAxisLength","MajorAxisLength","Concentration","Time","Enumeration","rare"
2020,1782.320792,1095.989604,211.469,0.551136185,0.863896482,0.870689655,37.84173619,75.13209247,1000,3,73,"n"
1157,1828.633535,1351.028522,126.063,0.870938162,0.433806792,0.956198347,36.53549637,40.54967406,1000,3,74,"n"
1506,39.39309429,1837.873174,150.444,0.80229462,0.297090707,0.941838649,43.70167165,45.76813683,1000,4,1,"n"
1330,53.03233083,1549.51203,139.238,0.824453209,0.271672637,0.950679056,40.65417399,42.24294278,1000,4,2,"n"
3258,77.86985881,1227.838858,580.483,0.120197041,0.914497137,0.576229218,52.74627873,130.3689409,1000,4,3,"y"
1043,146.3604986,602.8092042,123.657,0.81520213,0.19904861,0.957759412,36.29915289,37.04034434,1000,4,4,"n"
1494,164.5555556,1437.127175,150.188,0.798561738,0.446710629,0.934918648,41.98378592,46.92611483,1000,4,5,"n"
1098,229.1812386,1161.180328,120.34,0.904914942,0.3737389,0.965699208,36.04642398,38.86264632,1000,4,6,"n"
1171,237.7446627,1643.938514,136.907,0.750255627,0.402164653,0.940562249,37.39250829,40.84080527,1000,4,7,"n"
1304,251.1242331,1118.972393,137.964,0.822998419,0.61043451,0.948363636,36.68450637,46.31491877,1000,4,8,"n"
1373,295.8841952,1265.345229,160.244,0.646327874,0.580687808,0.920858484,38.91475256,47.79940345,1000,4,9,"n"
2319,317.1867184,1744.280293,242.105,0.484512123,0.394307213,0.931325301,52.30385775,56.91520234,1000,4,10,"n"
1380,323.25,193.0586957,140.792,0.837075477,0.407145632,0.938137322,40.80628359,44.67694906,1000,4,11,"n"
1386,326.9206349,1814.735931,147.987,0.76257018,0.355463675,0.92338441,41.6292851,44.53806163,1000,4,12,"n"
1682,352.6242568,955.0725327,153.661,0.85966526,0.305239647,0.967779056,45.19840104,47.4635731,1000,4,13,"n"
1011,377.0059347,1697.823937,126.27,0.758603174,0.404308751,0.938718663,34.86568734,38.12030089,1000,4,14,"n"
1205,412.7767635,1814.556017,123.731,0.940721958,0.292911737,0.973344103,38.33284626,40.09127002,1000,4,15,"n"
1509,512.0530152,1504.09609,144.696,0.867619571,0.26043279,0.970418006,43.10660752,44.64729739,1000,4,16,"n"
1527,513.232482,252.3614931,154.563,0.771543149,0.350341352,0.943757726,43.55058615,46.49750061,1000,4,17,"n"
1352,524.0569527,898.6723373,135.814,0.879902383,0.290727072,0.957507082,41.18501985,43.0442731,1000,4,18,"n"
1079,529.5134384,293.9703429,119.249,0.905180591,0.452677017,0.968581688,35.05075076,39.30890528,1000,4,19,"n"
1227,546.9641402,208.9527302,128.213,0.893642681,0.318318302,0.957098284,38.91597888,41.05130818,1000,4,20,"n"
1182,598.6565144,1000.596447,123.938,0.919762529,0.374444403,0.976052849,37.39166558,40.32536111,1000,4,21,"n"
1158,629.0880829,411.3721934,125.435,0.880226822,0.396286735,0.965804837,36.84260622,40.12801518,1000,4,22,"n"
1402,665.6583452,1756.496434,142.124,0.834895955,0.231920155,0.963573883,41.99088514,43.16786448,1000,4,23,"n"
1070,669.6429907,846.5560748,119.133,0.899334372,0.288414805,0.973612375,36.14834969,37.75262635,1000,4,24,"n"
1324,683.6555891,161.8542296,140.281,0.808840169,0.345329165,0.947745168,40.23696036,42.87453171,1000,4,25,"n"
1346,717.7109955,290.7830609,143.894,0.782366004,0.463980522,0.945888967,39.33379998,44.40255591,1000,4,26,"n"
1347,751.8893838,1486.377134,138.319,0.845875631,0.527182444,0.962830593,38.38431907,45.17119525,1000,4,27,"n"
2789,838.7891717,1601.161707,537.96,0.11970182,0.701728961,0.815497076,51.19262815,71.85494937,1000,4,28,"y"
1572,855.6399491,1300.620229,149.567,0.847101511,0.245056221,0.950998185,44.75036538,46.15776788,1000,4,29,"n"
1103,877.9709882,1354.180417,119.033,0.92858909,0.415576654,0.969244288,35.76931022,39.32602865,1000,4,30,"n"
2681,939.2860873,1001.44834,240.531,0.567405197,0.860321725,0.864002578,43.842968,86.00852236,1000,4,31,"n"
1195,924.125523,530.9748954,130.695,0.838355131,0.268668093,0.944664032,38.82582049,40.30782578,1000,4,32,"n"
1601,952.0293567,1589.780762,155.878,0.795609431,0.759578479,0.96678744,36.46567027,56.06517855,1000,4,33,"n"
1197,1035.609858,295.1620718,139.511,0.739170585,0.539390407,0.93151751,36.2888531,43.09554382,1000,4,34,"n"
1156,1095.199827,1411.531142,120.232,0.954384275,0.326994112,0.978831499,37.33052936,39.50210314,1000,4,35,"n"
1349,1124.790956,579.7294292,134.805,0.890840306,0.256902441,0.97400722,40.79120527,42.20781163,1000,4,36,"n"
1542,1137.178988,1789.171206,147.334,0.855779961,0.253304304,0.94369645,44.33004893,45.82454074,1000,4,37,"n"
1334,1137.617691,1368.961769,143.043,0.784444983,0.269172098,0.94811656,41.07537144,42.64947422,1000,4,38,"n"
1288,1174.916149,1017.579193,129.611,0.918416556,0.375356119,0.971342383,39.01637156,42.0942767,1000,4,39,"n"
1470,1195.497959,1693.241497,148.269,0.805776653,0.307156292,0.941101152,42.9793879,45.16258881,1000,4,40,"n"
1528,1197.366492,1811.350131,153.066,0.786917021,0.345524356,0.92382104,43.686264,46.55350447,1000,4,41,"n"
1907,1234.995281,525.7011012,644.901,0.05706285,0.585461956,0.482662617,70.20483792,86.59781444,1000,4,42,"y"
1496,1228.417112,1657.725267,146.482,0.839733155,0.468167668,0.941472624,41.71336357,47.20630574,1000,4,43,"n"
1097,1257.295351,266.7721057,137.369,0.698229768,0.77223114,0.914166667,30.25010701,47.61234368,1000,4,44,"n"
1290,1259.734884,725.9937984,132.927,0.875555718,0.349374009,0.965568862,39.27566774,41.91714577,1000,4,45,"n"
2045,1286.309535,804.0938875,680.821,0.054933653,0.560431968,0.539293249,68.91532563,83.21092364,1000,4,46,"y"
1104,1305.679348,450.7110507,124.459,0.852066625,0.175485516,0.972687225,37.25436798,37.84159334,1000,4,47,"n"
1777,1317.704558,1540.211593,154.157,0.902500846,0.295827383,0.963665944,46.83687369,49.03145214,1000,4,48,"n"
1259,1352.023828,1292.731533,133.027,0.853260608,0.273785817,0.969207082,39.30420944,40.86565815,1000,4,49,"n"
1318,1359.7739,719.3088012,144.928,0.755428753,0.411803205,0.912742382,40.21081927,44.12599516,1000,4,50,"n"
1186,1410.602867,1491.096121,193.764,0.384395637,0.411861183,0.866959064,39.52909323,43.37913934,1000,4,51,"n"
1359,1432.415011,1160.816777,140.611,0.826414538,0.425955651,0.94375,40.08766889,44.30829824,1000,4,52,"n"
1327,1450.828937,523.0075358,142.298,0.788343494,0.292070532,0.93516561,40.85216065,42.71465716,1000,4,53,"n"
1446,1501.863762,1256.466113,144.249,0.836447383,0.407949723,0.940793754,41.76083416,45.74001443,1000,4,54,"n"
1517,1566.74621,905.8286091,156.638,0.746711475,0.400398051,0.951693852,42.14968463,45.99780022,1000,4,55,"n"
1150,1573.062609,751.1669565,124.236,0.890679857,0.400454108,0.974576271,36.69551898,40.04675931,1000,4,56,"n"
1405,1641.654093,324.566548,141.942,0.838782934,0.332243028,0.941058272,41.6999756,44.21146003,1000,4,57,"n"
1491,1648.054326,527.8665325,138.882,0.928894772,0.384219834,0.978346457,42.10557403,45.60623391,1000,4,58,"n"
1287,1658.3885,66.43278943,129.843,0.914504309,0.421826252,0.970588235,38.57916761,42.55008229,1000,4,59,"n"
1454,1681.195323,687.0440165,136.831,0.932584637,0.207380785,0.97518444,42.58725,43.53365878,1000,4,60,"n"
1647,1710.075288,1254.876746,155.762,0.81966432,0.482588695,0.932616082,43.70728425,49.90287001,1000,4,61,"n"
2754,1752.632534,1792.948076,323.542,0.324279246,0.832765996,0.815516731,47.32272627,85.47792139,1000,4,62,"y"
1213,1757.596043,904.3841715,130.306,0.85595154,0.388772059,0.965764331,37.75781181,40.98167765,1000,4,63,"n"
1415,1774.151943,1487.75689,144.465,0.816121452,0.409732913,0.935228024,41.32356069,45.30071246,1000,4,64,"n"
1358,1775.793814,250.1266568,137.17,0.866807231,0.199915098,0.959039548,41.56069594,42.41695757,1000,4,65,"n"
1163,1781.296647,706.2828891,128.668,0.841192793,0.703267068,0.943227899,32.82687532,46.17482911,1000,4,66,"n"
1339,1810.966393,1232.427184,140.536,0.815102745,0.442640348,0.93767507,39.69248258,44.26510129,1000,4,67,"n"
1165,1844.903863,938.4626609,128.693,0.842319832,0.42344772,0.947154472,37.19939294,41.06253388,1000,4,68,"n"
2218,96.17628494,780.8597836,527.141,0.099118943,0.484386177,0.771210014,50.61807175,57.85885975,1000,2,1,"y"
1288,97.61413043,915.7104037,159.104,0.614865196,0.548560624,0.942898975,37.12015584,44.3962171,1000,2,2,"n"
1428,145.7191877,325.4768908,163.983,0.642476649,0.378396238,0.931506849,41.3853606,44.70981647,1000,2,3,"n"
1375,217.3323636,1234.529455,164.413,0.615460081,0.175011537,0.917890521,42.45557105,43.12108538,1000,2,4,"n"
1238,240.0387722,560.0702746,154.952,0.622446417,0.616886842,0.930127724,35.8277453,45.52145454,1000,2,5,"n"
1332,273.2072072,415.7695195,157.565,0.648106986,0.442721416,0.949394155,39.08718849,43.5920223,1000,2,6,"n"
1219,307.6759639,99.12305168,139.486,0.753019921,0.384600444,0.947900467,37.92700348,41.08731003,1000,2,7,"n"
2452,328.6109299,1084.784666,288.947,0.361161242,0.889153161,0.846100759,39.89408342,87.17927434,1000,2,8,"n"
1348,329.1995549,1357.315282,158.912,0.645033736,0.374179979,0.932226833,40.20792494,43.35758914,1000,2,9,"n"
1278,364.4749609,1009.021127,156.159,0.632857505,0.331905656,0.943173432,39.31928597,41.6821386,1000,2,10,"n"
1518,440.0355731,1471.899209,182.657,0.552582078,0.496755311,0.930147059,41.10690176,47.36414925,1000,2,11,"n"
1511,447.712773,1397.545334,157.151,0.739005076,0.351359234,0.937926754,43.09278964,46.02746778,1000,2,12,"n"
1077,530.7056639,84.81151346,150.702,0.571829743,0.614961771,0.929249353,33.15170795,42.04098269,1000,2,13,"n"
1207,534.2651201,1706.544325,134.391,0.801873523,0.340678163,0.94370602,38.56662797,41.02047365,1000,2,14,"n"
1504,541.7659574,1032.474069,157.838,0.729316522,0.34327457,0.949494949,42.77460613,45.54195879,1000,2,15,"n"
1710,602.5649123,1098.023392,868.764,0.028266175,0.61305365,0.611587983,45.11054895,57.09897718,1000,2,16,"y"
1479,606.8289385,226.9729547,164.529,0.661095558,0.239613937,0.942638623,42.98598088,44.27581274,1000,2,17,"n"
1474,660.6573948,653.0529172,165.884,0.648339397,0.354480528,0.927627439,42.91766521,45.89813416,1000,2,18,"n"
1485,666.6491582,439.8013468,172.559,0.604491036,0.378785606,0.928705441,42.5658352,45.99303128,1000,2,19,"n"
1138,685.2196837,1864.834798,150.75,0.603840638,0.527301554,0.920711974,35.68282667,41.99569436,1000,2,20,"n"
1320,692.9893939,959.7113636,168.68,0.561860258,0.325459468,0.926315789,40.53444206,42.86836781,1000,2,21,"n"
1549,715.0710136,122.3014848,169.573,0.652534107,0.211307864,0.924776119,44.69036851,45.7228099,1000,2,22,"n"
1303,719.1504221,576.6362241,146.706,0.729213565,0.344491668,0.948326055,39.5408965,42.11902856,1000,2,23,"n"
1226,795.3295269,1797.087276,180.796,0.455364676,0.462864366,0.884559885,38.47673822,43.40644672,1000,2,24,"n"
1344,800.093006,578.1294643,144.093,0.779093201,0.2548979,0.954545455,40.73317591,42.12463811,1000,2,25,"n"
1364,871.4963343,739.6414956,167.109,0.591353225,0.320509211,0.914209115,41.19969363,43.49421352,1000,2,26,"n"
2042,920.1415279,840.2987267,584.348,0.074347308,0.253958329,0.711994421,52.83301662,54.62385079,1000,2,27,"y"
1303,937.5364543,595.923254,151.693,0.682996201,0.329528852,0.941473988,39.65976481,42.00598803,1000,2,28,"n"
1178,959.4651952,1329.67657,137.972,0.74339127,0.469030254,0.960848287,36.63083212,41.47596757,1000,2,29,"n"
1220,970.9540984,305.647541,144.002,0.708087591,0.46152007,0.947204969,37.19404431,41.92627243,1000,2,30,"n"
1144,1005.222902,1359.838287,133.424,0.770820579,0.377022978,0.95572264,36.85341201,39.7897394,1000,2,31,"n"
1510,1056.118543,224.6741722,175.71,0.593200062,0.323327487,0.9384711,43.18982563,45.64135364,1000,2,32,"n"
1257,1095.228321,1881.020684,140.52,0.765356523,0.544415136,0.955893536,36.72613842,43.78331076,1000,2,33,"n"
1091,1135.243813,1741.442713,130.397,0.768813542,0.257204951,0.948695652,37.20460553,38.49986111,1000,2,34,"n"
1066,1147.052533,1806.337711,131.555,0.738335668,0.457430579,0.91580756,35.51838809,39.94216973,1000,2,35,"n"
1451,1178.570641,627.8938663,164.364,0.649858274,0.315885157,0.937944409,42.61144371,44.91100234,1000,2,36,"n"
1108,1175.316787,573.7319495,142.19,0.659218761,0.408740024,0.95025729,35.96866311,39.41119729,1000,2,37,"n"
1517,1191.783125,1107.481872,165.116,0.673358122,0.302357423,0.926129426,43.86182012,46.01559752,1000,2,38,"n"
1434,1207.267085,148.5690377,158.251,0.691817938,0.178830903,0.931773879,43.3282487,44.03815145,1000,2,39,"n"
2832,1287.035311,1089.91596,596.836,0.098862833,0.710207517,0.814495255,51.18319515,72.70418829,1000,2,40,"y"
1189,1273.334735,1585.398654,141.488,0.714294642,0.126099186,0.920991479,39.94262573,40.26402775,1000,2,41,"n"
1177,1316.432455,1576.08836,138.659,0.735580546,0.308206997,0.935612083,38.39123182,40.3557786,1000,2,42,"n"
1449,1339.721877,1792.416839,145.59,0.823136372,0.273469369,0.953917051,42.34335386,44.02141901,1000,2,43,"n"
1581,1355.716635,256.1606578,167.2,0.684699999,0.414715126,0.920792079,43.97884915,48.3309923,1000,2,44,"n"
1281,1381.992194,949.3052303,145.598,0.727621994,0.453451858,0.947485207,38.29843114,42.97010817,1000,2,45,"n"
1305,1386.318774,1644.288123,142.587,0.772201843,0.41030719,0.951166181,39.1878516,42.97161524,1000,2,46,"n"
1304,1401.967791,661.9539877,163.18,0.592366085,0.371730985,0.920254058,40.04291734,43.13386904,1000,2,47,"n"
2883,1429.196323,560.7173084,341.671,0.304711097,0.518068835,0.908603845,56.22510855,65.73430331,1000,2,48,"n"
1181,1510.174428,28.3827265,170.145,0.494230835,0.399675895,0.907066052,37.61292201,41.03273267,1000,2,49,"n"
1344,1642.352679,1715.578125,143.29,0.787661396,0.453812457,0.930747922,39.97751254,44.86324464,1000,2,50,"n"
1246,1656.077047,1222.731942,484.383,0.065877157,0.496187176,0.690304709,38.99548205,44.91451563,1000,2,51,"y"
1625,1708.196923,745.0147692,177.902,0.623012716,0.26966734,0.933371626,45.12449558,46.86051151,1000,2,52,"n"
1451,1713.245348,1206.668504,159.26,0.691347996,0.38244727,0.916614024,42.47643503,45.97129623,1000,2,53,"n"
1181,1753.916173,555.1600339,155.837,0.587195158,0.485726045,0.898098859,37.3794428,42.7628055,1000,2,54,"n"
1194,1771.303183,1273.096315,127.643,0.877204847,0.32576869,0.969943136,37.95541361,40.14536318,1000,2,55,"n"
1822,1783.760703,74.30570801,177.239,0.703685525,0.697215577,0.941602067,41.63276801,58.07644412,1000,2,56,"n"
1081,1812.510638,169.4190564,135.748,0.704200209,0.489885158,0.943280977,34.7238144,39.83061842,1000,2,57,"n"
1071,1843.360411,232.4537815,137.609,0.679358276,0.580109325,0.940298507,33.90512641,41.62494619,1000,2,58,"n"
1349,1855.106004,956.4084507,162.461,0.618141,0.551158801,0.921448087,38.39404326,46.01393368,1000,2,59,"n"
1475,1888.271186,492.2433898,173.51,0.59397309,0.472914039,0.926507538,41.73770448,47.36953641,1000,2,60,"n"
1406,40.95092461,1881.56899,140.594,0.855197725,0.389428536,0.953220339,41.07014537,44.59024735,1000,7,1,"n"
1161,40.46167097,698.4246339,135.847,0.755237888,0.348579581,0.93253012,37.8799548,40.41480415,1000,7,2,"n"
1001,128.1848152,1731.226773,125.418,0.761088161,0.704461961,0.927710843,30.396028,42.8268848,1000,7,3,"n"
1381,146.2910934,42.89645185,138.526,0.864694137,0.268472856,0.956371191,41.78637447,43.37893445,1000,7,4,"n"
1343,146.2092331,1839.662695,131.885,0.925650968,0.376355987,0.977438137,39.83031827,42.99124377,1000,7,5,"n"
1253,149.0007981,1464.236233,123.408,0.983194481,0.373763238,0.980438185,38.4884332,41.49588273,1000,7,6,"n"
1166,159.1466552,93.49914237,135.847,0.758490419,0.190370862,0.960461285,38.25959823,38.97231431,1000,7,7,"n"
1642,166.2831912,611.3891596,152.585,0.850858721,0.378246503,0.946397695,44.76273577,48.35529683,1000,7,8,"n"
1440,192.2180556,920.5840278,137.939,0.909154736,0.286972488,0.96969697,41.93777193,43.77917553,1000,7,9,"n"
1182,214.2394247,1532.94247,123.896,0.920370796,0.258060643,0.97044335,38.16648503,39.50455485,1000,7,10,"n"
1357,222.9638909,1811.77745,136.087,0.879696462,0.199610604,0.960368011,41.44053281,42.29163929,1000,7,11,"n"
1319,232.6853677,60.98862775,130.413,0.929259491,0.156369256,0.970566593,40.77841525,41.2862917,1000,7,12,"n"
1025,232.3209756,332.8292683,122.276,0.818873484,0.294205667,0.959737828,35.59532609,37.24365061,1000,7,13,"n"
1556,244.4170951,1618.264139,151.709,0.815443195,0.482915558,0.944174757,42.34962788,48.36271266,1000,7,14,"n"
1018,247.3939096,679.0343811,115.329,0.911457704,0.527289498,0.970448046,33.22845945,39.10676563,1000,7,15,"n"
1543,256.8120544,512.1672067,151.188,0.814099279,0.334173553,0.948371235,43.8433471,46.51756971,1000,7,16,"n"
1149,326.4177546,409.1087903,121.771,0.925374329,0.446611646,0.967171717,36.22641451,40.48874971,1000,7,17,"n"
1116,337.8888889,260.9722222,150.262,0.595940632,0.585534804,0.919275124,34.99567297,43.17003749,1000,7,18,"n"
1495,367.2327759,201.0889632,143.505,0.873588893,0.190781356,0.959563543,43.5607291,44.37579912,1000,7,19,"n"
2032,393.9734252,712.3735236,343.48,0.212531027,0.850234177,0.71048951,45.68776778,86.79210691,1000,7,20,"y"
1209,403.866005,123.2704715,125.682,0.915472602,0.420493125,0.971084337,37.42830472,41.25259681,1000,7,21,"n"
1491,440.2199866,1147.37827,142.686,0.881065295,0.320673363,0.96007727,42.83010871,45.21808286,1000,7,22,"n"
1506,459.2828685,852.8200531,151.271,0.793723805,0.410145088,0.934823091,42.80655518,46.9359681,1000,7,23,"n"
1590,456.4308176,111.7830189,157.349,0.775725069,0.307212044,0.943060498,44.63703205,46.90532242,1000,7,24,"n"
1535,516.8416938,1034.256678,151.825,0.803233986,0.408127378,0.94345421,42.77904263,46.85931807,1000,7,25,"n"
1317,518.1040243,106.9422931,132.522,0.899226322,0.20388007,0.962719298,40.96186371,41.84069095,1000,7,26,"n"
1623,531.3327172,694.3770795,153.628,0.829859794,0.402930298,0.944703143,44.23280412,48.32967872,1000,7,27,"n"
1319,533.1842305,333.3699773,139.08,0.819452122,0.443196226,0.94416607,39.44188963,43.99911448,1000,7,28,"n"
1150,583.2556522,576.9217391,147.822,0.634108039,0.783644842,0.889404486,31.06858785,50.01309098,1000,7,29,"n"
1306,584.5459418,255.0206738,140.362,0.796943427,0.55511041,0.953981008,37.51501413,45.10226769,1000,7,30,"n"
2657,637.9619872,1419.404968,251.828,0.513599554,0.86333484,0.862662338,43.70962987,86.61692651,1000,7,31,"n"
1523,632.5298752,1682.508207,146.276,0.857247638,0.1935526,0.960883281,43.87695508,44.72266517,1000,7,32,"n"
1374,675.4992722,1498.815866,136.343,0.887450462,0.144274206,0.966244726,41.81893833,42.26108447,1000,7,33,"n"
1275,690.865098,724.092549,138.063,0.803567575,0.372662683,0.945144552,39.41463812,42.47418641,1000,7,34,"n"
1161,692.1248923,317.1696813,132.357,0.794643828,0.345146226,0.946210269,37.92718453,40.41045017,1000,7,35,"n"
1423,726.3218552,1355.208011,139.18,0.882822054,0.374421375,0.970668486,41.1456551,44.37343818,1000,7,36,"n"
1501,736.1439041,324.8714191,147.962,0.82611589,0.465083986,0.947003155,41.71278372,47.11889672,1000,7,37,"n"
1109,751.4544635,1862.8945,144.87,0.63613596,0.846383445,0.893634166,28.23061269,53.00786894,1000,7,38,"n"
1695,764.9539823,1691.673156,154.728,0.854638769,0.485680274,0.949579832,44.02146831,50.35994589,1000,7,39,"n"
1356,790.8023599,1199.837758,135.996,0.880198418,0.298336925,0.965811966,41.05230063,43.01099457,1000,7,40,"n"
1251,798.4764189,1590.097522,127.237,0.924814427,0.31300718,0.973540856,38.94626438,41.00682625,1000,7,41,"n"
1764,807.5459184,1545.749433,162.899,0.804044147,0.455566232,0.945337621,45.42910038,51.03235659,1000,7,42,"n"
1534,812.0169492,551.083442,163.089,0.697610995,0.841680269,0.95576324,32.5451832,60.27151127,1000,7,43,"n"
1728,833.2621528,76.94270833,394.078,0.137623399,0.804900631,0.674736431,45.54327031,76.74845336,1000,7,44,"y"
1323,827.9123205,491.7044596,137.021,0.846263215,0.378039178,0.961482558,39.72314742,42.90731664,1000,7,45,"n"
1337,859.499626,1677.878085,138.204,0.840962691,0.276715703,0.948899929,41.08254447,42.75192907,1000,7,46,"n"
1377,900.0559187,1870.291939,137.956,0.869169736,0.389015016,0.958913649,40.63245967,44.10668054,1000,7,47,"n"
1372,905.1669096,1830.455539,145.068,0.784894613,0.769889769,0.932065217,33.87951638,53.08797116,1000,7,48,"n"
1925,930.7579221,725.6348052,213.695,0.514488237,0.871497773,0.863615971,36.56130326,74.55412595,1000,7,49,"n"
1382,951.7670043,76.31403763,141.504,0.830056198,0.188425289,0.952446589,42.28454577,43.05578129,1000,7,50,"n"
1467,1015.931834,126.2856169,143.249,0.860228129,0.342593223,0.949514563,42.47180129,45.20759116,1000,7,51,"n"
1493,1021.051574,779.9068989,146.78,0.834720919,0.340613621,0.947936508,42.97731297,45.71065658,1000,7,52,"n"
1373,1022.232338,270.7152221,142.033,0.818651702,0.542375999,0.94624397,38.78277715,46.16250617,1000,7,53,"n"
1142,1022.549912,1834.895797,131.53,0.791268679,0.617405221,0.942244224,34.29255635,43.59341793,1000,7,54,"n"
2405,1038.489813,1460.461954,220.427,0.604649028,0.833640011,0.878699306,43.22718641,78.26642367,1000,7,55,"n"
1413,1068.73673,258.0771408,141.024,0.854336149,0.15153636,0.952156334,42.80714056,43.30726656,1000,7,56,"n"
1321,1101.419379,1363.00757,136.583,0.850289816,0.363569132,0.953790614,39.95627953,42.89146146,1000,7,57,"n"
1509,1106.738237,898.0960901,138.716,0.942310288,0.470593817,0.977965003,41.2019436,46.69569362,1000,7,58,"n"
1075,1152.630698,919.52,121.522,0.869238695,0.217561956,0.954706927,37.16707734,38.07920714,1000,7,59,"n"
1114,1188.971275,360.2172352,130.016,0.789520089,0.777164601,0.922949461,30.32561282,48.18963841,1000,7,60,"n"
1237,1232.742118,871.1075182,137.41,0.78687912,0.384076268,0.938543247,38.73250764,41.95001642,1000,7,61,"n"
1115,1242.302242,1761.098655,121.225,0.905893742,0.394749987,0.973799127,36.15046222,39.34578982,1000,7,62,"n"
1315,1261.702662,464.9977186,137.046,0.840845997,0.324404493,0.950144509,40.29156855,42.59518177,1000,7,63,"n"
3215,1303.036703,1425.160187,328.287,0.367799298,0.670142205,0.761667851,66.22341356,89.22189889,1000,7,64,"n"
1519,1293.488479,856.2560895,141.777,0.908906946,0.338622925,0.966284987,43.06700801,45.77106349,1000,7,65,"n"
1303,1309.802763,1575.589409,133.109,0.882018064,0.359273768,0.960914454,40.02780707,42.89158326,1000,7,66,"n"
1482,1322.093117,1354.687584,143.381,0.867458842,0.322607283,0.951830443,42.96595517,45.39298626,1000,7,67,"n"
1070,1346.395327,1599.039252,117.735,0.920257198,0.444235581,0.967450271,35.00883844,39.0762889,1000,7,68,"n"
1452,1377.331956,32.45730028,146.896,0.81054346,0.324662841,0.944083225,42.49145108,44.9250493,1000,7,69,"n"
1127,1377.150843,559.4738243,118.661,0.954598428,0.118536768,0.978298611,37.77547557,38.04369643,1000,7,70,"n"
1527,1418.145383,453.7806156,148.376,0.835839282,0.371035878,0.937960688,43.40385393,46.74024097,1000,7,71,"n"
1191,1418.518052,1662.135181,129.702,0.84808699,0.638638152,0.965153971,34.27673847,44.5437535,1000,7,72,"n"
1380,1424.38913,1605.093478,138.361,0.86608428,0.303677116,0.958333333,41.28625376,43.33263738,1000,7,73,"n"
1450,1450.393793,1415.74069,139.287,0.898221612,0.366704843,0.96217651,41.83526148,44.96784109,1000,7,74,"n"
1163,1473.819433,966.5743766,125.253,0.88653546,0.385113444,0.973221757,36.9984083,40.09062896,1000,7,75,"n"
2470,1499.961538,589.7643725,248.671,0.489499134,0.883311305,0.851430541,40.40647397,86.19369649,1000,7,76,"n"
1171,1483.263023,1519.859095,125.071,0.895169743,0.306578808,0.966171617,37.70528403,39.61282875,1000,7,77,"n"
1272,1521.21305,1058.445755,145.135,0.727029077,0.396473779,0.940133038,39.13546766,42.62909016,1000,7,78,"n"
1396,1524.310172,1401.747135,132.778,0.949579114,0.369246382,0.973500697,40.66809857,43.76059227,1000,7,79,"n"
1135,1571.497797,1631.065198,122.408,0.904846914,0.439791869,0.973413379,36.05662376,40.14768388,1000,7,80,"n"
1660,1608.131928,1796.664458,147.284,0.921880205,0.449004493,0.965116279,43.76700957,48.98216525,1000,7,81,"n"
1501,1643.348434,991.7888075,144.282,0.867873795,0.468283636,0.953621347,41.6840349,47.17639579,1000,7,82,"n"
1414,1644.519095,681.9158416,146.318,0.7954478,0.451392235,0.933949802,40.9060316,45.84204433,1000,7,83,"n"
1555,1651.663023,1884.947267,145.167,0.888398118,0.373207822,0.973091364,43.1662231,46.52797299,1000,7,84,"n"
1509,1749.194831,1377.870113,144.497,0.869960052,0.281174779,0.963601533,43.2619366,45.08064414,1000,7,85,"n"
1707,1796.935559,1007.545401,218.615,0.436204664,0.854800329,0.847146402,36.11438621,69.59032108,1000,7,86,"n"
1312,1791.994665,1508.491616,134.837,0.866004756,0.114820499,0.956965718,41.31933832,41.59443327,1000,7,87,"n"
1461,1800.353183,311.6755647,151.18,0.770915338,0.31394862,0.950553025,42.4032079,44.66128357,1000,7,88,"n"
1405,1815.42847,1314.932384,140.668,0.853710211,0.372256288,0.948683322,41.35828812,44.56087951,1000,7,89,"n"
1020,1841.660784,1499.285294,113.939,0.935061577,0.580143705,0.968660969,32.57407606,39.99203269,1000,7,90,"n"
1255,1857.996813,220.3721116,135.921,0.815516863,0.27778179,0.945742276,39.75039977,41.3788995,1000,7,91,"n"
1137,1856.897098,630.9736148,122.35,0.907279434,0.283085948,0.970964987,37.29920744,38.89002147,1000,7,92,"n"
1301,1866.347425,409.3973866,131.091,0.907342395,0.398433731,0.975262369,39.01297913,42.53499945,1000,7,93,"n"
1315,1877.577186,78.00912548,134.672,0.870064618,0.313640545,0.968335788,39.99877,42.12428613,1000,7,94,"n"
1294,1877.362442,1120.996136,135.152,0.850237043,0.172947413,0.95357406,40.80918828,41.43354793,1000,7,95,"n"
